,sub,goal,trial_num_within_goal,trial_num,trial,current_state,planning_depth,decision,choice_numeric,control choice,got_to_goal
419,3,1,8,-0.6779661016949152,8,car,1,3,0,1,1
420,3,1,9,-0.6610169491525424,9,start,1,1,0,1,1
421,3,1,9,-0.6610169491525424,9,toothbrush,1,2,0,1,1
422,3,1,9,-0.6610169491525424,9,car,1,3,0,1,1
423,3,1,10,-0.6440677966101694,10,start,1,1,0,1,1
424,3,1,10,-0.6440677966101694,10,toothbrush,1,2,0,1,1
425,3,1,10,-0.6440677966101694,10,car,1,3,0,1,1
426,3,3,5,-0.6271186440677966,5,start,3,1,0,1,1
427,3,3,5,-0.6271186440677966,5,toothbrush,3,2,0,1,1
428,3,3,5,-0.6271186440677966,5,car,3,3,0,1,1
429,3,2,9,-0.6101694915254238,9,start,2,1,0,1,1
430,3,2,9,-0.6101694915254238,9,toothbrush,2,2,0,1,1
431,3,2,9,-0.6101694915254238,9,backpack,2,3,0,1,1
432,3,1,11,-0.5932203389830508,11,start,1,1,0,1,1
433,3,1,11,-0.5932203389830508,11,toothbrush,1,2,0,1,1
434,3,1,11,-0.5932203389830508,11,car,1,3,0,1,1
435,3,1,12,-0.576271186440678,12,start,1,1,0,1,1
436,3,1,12,-0.576271186440678,12,toothbrush,1,2,0,1,1
437,3,1,12,-0.576271186440678,12,backpack,1,3,0,1,1
438,3,2,10,-0.559322033898305,10,start,2,1,0,1,0
439,3,2,10,-0.559322033898305,10,toothbrush,2,2,0,1,0
440,3,2,10,-0.559322033898305,10,car,2,3,0,1,0
441,3,1,13,-0.5423728813559322,13,start,1,1,1,0,1
442,3,1,13,-0.5423728813559322,13,toothbrush,1,2,0,1,1
443,3,1,13,-0.5423728813559322,13,car,1,3,0,1,1
444,3,3,6,-0.5254237288135594,6,start,3,1,0,1,1
445,3,3,6,-0.5254237288135594,6,toothbrush,3,2,0,1,1
446,3,3,6,-0.5254237288135594,6,car,3,3,0,1,1
447,3,2,11,-0.5084745762711864,11,start,2,1,0,1,1
448,3,2,11,-0.5084745762711864,11,toothbrush,2,2,0,1,1
449,3,2,11,-0.5084745762711864,11,backpack,2,3,0,1,1
450,3,1,14,-0.4915254237288136,14,start,1,1,0,1,1
451,3,1,14,-0.4915254237288136,14,toothbrush,1,2,0,1,1
452,3,1,14,-0.4915254237288136,14,car,1,3,0,1,1
453,3,3,7,-0.4745762711864407,7,start,3,1,0,1,1
454,3,3,7,-0.4745762711864407,7,toothbrush,3,2,0,1,1
455,3,3,7,-0.4745762711864407,7,car,3,3,0,1,1
456,3,2,12,-0.4576271186440678,12,start,2,1,0,1,1
457,3,2,12,-0.4576271186440678,12,toothbrush,2,2,0,1,1
458,3,2,12,-0.4576271186440678,12,backpack,2,3,0,1,1
459,3,2,13,-0.4406779661016949,13,start,2,1,0,1,1
460,3,2,13,-0.4406779661016949,13,toothbrush,2,2,0,1,1
461,3,2,13,-0.4406779661016949,13,backpack,2,3,0,1,1
462,3,3,8,-0.423728813559322,8,start,3,1,0,1,1
463,3,3,8,-0.423728813559322,8,toothbrush,3,2,0,1,1
464,3,3,8,-0.423728813559322,8,car,3,3,0,1,1
465,3,3,9,-0.4067796610169492,9,start,3,1,0,1,1
466,3,3,9,-0.4067796610169492,9,toothbrush,3,2,0,1,1
467,3,3,9,-0.4067796610169492,9,car,3,3,0,1,1
468,3,1,15,-0.3898305084745763,15,start,1,1,1,0,1
469,3,1,15,-0.3898305084745763,15,toothbrush,1,2,0,1,1
470,3,1,15,-0.3898305084745763,15,car,1,3,0,1,1
471,3,2,14,-0.3728813559322034,14,start,2,1,0,1,1
472,3,2,14,-0.3728813559322034,14,toothbrush,2,2,0,1,1
473,3,2,14,-0.3728813559322034,14,backpack,2,3,0,1,1
474,3,2,15,-0.3559322033898305,15,start,2,1,0,1,1
475,3,2,15,-0.3559322033898305,15,toothbrush,2,2,0,1,1
476,3,2,15,-0.3559322033898305,15,backpack,2,3,0,1,1
477,3,1,16,-0.3389830508474576,16,start,1,1,1,0,1
478,3,1,16,-0.3389830508474576,16,toothbrush,1,2,0,1,1
479,3,1,16,-0.3389830508474576,16,backpack,1,3,0,1,1
480,3,3,10,-0.3220338983050847,10,start,3,1,0,1,1
481,3,3,10,-0.3220338983050847,10,toothbrush,3,2,0,1,1
482,3,3,10,-0.3220338983050847,10,car,3,3,0,1,1
483,3,3,11,-0.3050847457627119,11,start,3,1,0,1,1
484,3,3,11,-0.3050847457627119,11,toothbrush,3,2,0,1,1
485,3,3,11,-0.3050847457627119,11,car,3,3,0,1,1
486,3,3,12,-0.288135593220339,12,start,3,1,0,1,1
487,3,3,12,-0.288135593220339,12,toothbrush,3,2,0,1,1
488,3,3,12,-0.288135593220339,12,car,3,3,0,1,1
489,3,2,16,-0.2711864406779661,16,start,2,1,0,1,1
490,3,2,16,-0.2711864406779661,16,toothbrush,2,2,0,1,1
491,3,2,16,-0.2711864406779661,16,backpack,2,3,0,1,1
492,3,2,17,-0.2542372881355932,17,start,2,1,0,1,1
493,3,2,17,-0.2542372881355932,17,toothbrush,2,2,0,1,1
494,3,2,17,-0.2542372881355932,17,backpack,2,3,0,1,1
495,3,3,13,-0.2372881355932203,13,start,3,1,0,1,1
496,3,3,13,-0.2372881355932203,13,toothbrush,3,2,0,1,1
497,3,3,13,-0.2372881355932203,13,car,3,3,0,1,1
498,3,1,17,-0.2203389830508474,17,start,1,1,1,0,1
499,3,1,17,-0.2203389830508474,17,toothbrush,1,2,0,1,1
500,3,1,17,-0.2203389830508474,17,backpack,1,3,0,1,1
501,3,3,14,-0.2033898305084746,14,start,3,1,0,1,1
502,3,3,14,-0.2033898305084746,14,toothbrush,3,2,0,1,1
503,3,3,14,-0.2033898305084746,14,car,3,3,0,1,1
504,3,1,18,-0.1864406779661017,18,start,1,1,1,0,1
505,3,1,18,-0.1864406779661017,18,toothbrush,1,2,1,0,1
506,3,1,18,-0.1864406779661017,18,backpack,1,3,0,1,1
507,3,2,18,-0.1694915254237288,18,start,2,1,0,1,1
508,3,2,18,-0.1694915254237288,18,toothbrush,2,2,0,1,1
509,3,2,18,-0.1694915254237288,18,backpack,2,3,0,1,1
510,3,1,19,-0.1525423728813559,19,start,1,1,1,0,1
511,3,1,19,-0.1525423728813559,19,toothbrush,1,2,1,0,1
512,3,1,19,-0.1525423728813559,19,car,1,3,0,1,1
513,3,3,15,-0.135593220338983,15,start,3,1,0,1,1
514,3,3,15,-0.135593220338983,15,toothbrush,3,2,0,1,1
515,3,3,15,-0.135593220338983,15,car,3,3,0,1,1
516,3,2,19,-0.1186440677966101,19,start,2,1,0,1,1
517,3,2,19,-0.1186440677966101,19,toothbrush,2,2,0,1,1
518,3,2,19,-0.1186440677966101,19,backpack,2,3,0,1,1
519,3,3,16,-0.1016949152542373,16,start,3,1,0,1,1
520,3,3,16,-0.1016949152542373,16,toothbrush,3,2,0,1,1
521,3,3,16,-0.1016949152542373,16,car,3,3,0,1,1
522,3,3,17,-0.0847457627118644,17,start,3,1,0,1,1
523,3,3,17,-0.0847457627118644,17,toothbrush,3,2,0,1,1
524,3,3,17,-0.0847457627118644,17,car,3,3,0,1,1
525,3,3,18,-0.0677966101694915,18,start,3,1,0,1,1
526,3,3,18,-0.0677966101694915,18,toothbrush,3,2,0,1,1
527,3,3,18,-0.0677966101694915,18,car,3,3,0,1,1
528,3,2,20,-0.0508474576271186,20,start,2,1,0,1,1
529,3,2,20,-0.0508474576271186,20,toothbrush,2,2,0,1,1
530,3,2,20,-0.0508474576271186,20,backpack,2,3,0,1,1
531,3,3,19,-0.0338983050847457,19,start,3,1,0,1,1
532,3,3,19,-0.0338983050847457,19,toothbrush,3,2,0,1,1
533,3,3,19,-0.0338983050847457,19,car,3,3,0,1,1
534,3,1,20,-0.0169491525423728,20,start,1,1,1,0,1
535,3,1,20,-0.0169491525423728,20,toothbrush,1,2,1,0,1
536,3,1,20,-0.0169491525423728,20,car,1,3,0,1,1
537,3,3,20,0.0,20,start,3,1,0,1,1
538,3,3,20,0.0,20,toothbrush,3,2,0,1,1
539,3,3,20,0.0,20,car,3,3,0,1,1
540,4,2,1,-1.0,1,start,2,1,1,0,0
541,4,2,1,-1.0,1,toothbrush,2,2,0,1,0
542,4,2,1,-1.0,1,car,2,3,0,1,0
543,4,2,2,-0.9830508474576272,2,start,2,1,1,0,1
544,4,2,2,-0.9830508474576272,2,toothbrush,2,2,0,1,1
545,4,2,2,-0.9830508474576272,2,backpack,2,3,0,1,1
546,4,2,3,-0.9661016949152542,3,start,2,1,1,0,1
547,4,2,3,-0.9661016949152542,3,toothbrush,2,2,0,1,1
548,4,2,3,-0.9661016949152542,3,backpack,2,3,0,1,1
549,4,2,4,-0.9491525423728814,4,start,2,1,1,0,1
550,4,2,4,-0.9491525423728814,4,baby,2,2,0,1,1
551,4,2,4,-0.9491525423728814,4,backpack,2,3,0,1,1
552,4,3,1,-0.9322033898305084,1,start,3,1,0,1,1
553,4,3,1,-0.9322033898305084,1,toothbrush,3,2,0,1,1
554,4,3,1,-0.9322033898305084,1,car,3,3,0,1,1
555,4,2,5,-0.9152542372881356,5,start,2,1,1,0,1
556,4,2,5,-0.9152542372881356,5,baby,2,2,0,1,1
557,4,2,5,-0.9152542372881356,5,backpack,2,3,0,1,1
558,4,3,2,-0.8983050847457628,2,start,3,1,1,0,1
559,4,3,2,-0.8983050847457628,2,toothbrush,3,2,0,1,1
560,4,3,2,-0.8983050847457628,2,car,3,3,0,1,1
561,4,2,6,-0.8813559322033898,6,start,2,1,1,0,1
562,4,2,6,-0.8813559322033898,6,baby,2,2,0,1,1
563,4,2,6,-0.8813559322033898,6,backpack,2,3,0,1,1
564,4,3,3,-0.864406779661017,3,start,3,1,0,1,1
565,4,3,3,-0.864406779661017,3,toothbrush,3,2,0,1,1
566,4,3,3,-0.864406779661017,3,car,3,3,0,1,1
567,4,3,4,-0.847457627118644,4,start,3,1,0,1,1
568,4,3,4,-0.847457627118644,4,toothbrush,3,2,0,1,1
569,4,3,4,-0.847457627118644,4,car,3,3,0,1,1
570,4,3,5,-0.8305084745762712,5,start,3,1,0,1,1
571,4,3,5,-0.8305084745762712,5,toothbrush,3,2,0,1,1
572,4,3,5,-0.8305084745762712,5,car,3,3,0,1,1
573,4,2,7,-0.8135593220338984,7,start,2,1,1,0,1
574,4,2,7,-0.8135593220338984,7,toothbrush,2,2,0,1,1
575,4,2,7,-0.8135593220338984,7,backpack,2,3,0,1,1
576,4,1,1,-0.7966101694915254,1,start,1,1,1,0,1
577,4,1,1,-0.7966101694915254,1,baby,1,2,0,1,1
578,4,1,1,-0.7966101694915254,1,backpack,1,3,0,1,1
579,4,3,6,-0.7796610169491526,6,start,3,1,0,1,1
580,4,3,6,-0.7796610169491526,6,toothbrush,3,2,0,1,1
581,4,3,6,-0.7796610169491526,6,car,3,3,0,1,1
582,4,2,8,-0.7627118644067796,8,start,2,1,1,0,1
583,4,2,8,-0.7627118644067796,8,toothbrush,2,2,0,1,1
584,4,2,8,-0.7627118644067796,8,backpack,2,3,0,1,1
585,4,2,9,-0.7457627118644068,9,start,2,1,1,0,1
586,4,2,9,-0.7457627118644068,9,baby,2,2,0,1,1
587,4,2,9,-0.7457627118644068,9,backpack,2,3,0,1,1
588,4,1,2,-0.7288135593220338,2,start,1,1,1,0,1
589,4,1,2,-0.7288135593220338,2,baby,1,2,0,1,1
590,4,1,2,-0.7288135593220338,2,backpack,1,3,0,1,1
591,4,3,7,-0.711864406779661,7,start,3,1,0,1,1
592,4,3,7,-0.711864406779661,7,toothbrush,3,2,0,1,1
593,4,3,7,-0.711864406779661,7,car,3,3,0,1,1
594,4,2,10,-0.6949152542372882,10,start,2,1,1,0,1
595,4,2,10,-0.6949152542372882,10,toothbrush,2,2,0,1,1
596,4,2,10,-0.6949152542372882,10,backpack,2,3,0,1,1
597,4,1,3,-0.6779661016949152,3,start,1,1,1,0,1
598,4,1,3,-0.6779661016949152,3,toothbrush,1,2,0,1,1
599,4,1,3,-0.6779661016949152,3,backpack,1,3,0,1,1
600,4,3,8,-0.6610169491525424,8,start,3,1,0,1,1
601,4,3,8,-0.6610169491525424,8,toothbrush,3,2,0,1,1
602,4,3,8,-0.6610169491525424,8,car,3,3,0,1,1
603,4,2,11,-0.6440677966101694,11,start,2,1,1,0,1
604,4,2,11,-0.6440677966101694,11,toothbrush,2,2,0,1,1
605,4,2,11,-0.6440677966101694,11,backpack,2,3,0,1,1
606,4,1,4,-0.6271186440677966,4,start,1,1,1,0,1
607,4,1,4,-0.6271186440677966,4,baby,1,2,0,1,1
608,4,1,4,-0.6271186440677966,4,backpack,1,3,0,1,1
609,4,1,5,-0.6101694915254238,5,start,1,1,1,0,1
610,4,1,5,-0.6101694915254238,5,baby,1,2,0,1,1
611,4,1,5,-0.6101694915254238,5,backpack,1,3,0,1,1
612,4,2,12,-0.5932203389830508,12,start,2,1,1,0,1
613,4,2,12,-0.5932203389830508,12,baby,2,2,0,1,1
614,4,2,12,-0.5932203389830508,12,backpack,2,3,0,1,1
615,4,1,6,-0.576271186440678,6,start,1,1,1,0,1
616,4,1,6,-0.576271186440678,6,toothbrush,1,2,0,1,1
617,4,1,6,-0.576271186440678,6,backpack,1,3,0,1,1
618,4,3,9,-0.559322033898305,9,start,3,1,0,1,1
619,4,3,9,-0.559322033898305,9,toothbrush,3,2,0,1,1
620,4,3,9,-0.559322033898305,9,car,3,3,0,1,1
621,4,1,7,-0.5423728813559322,7,start,1,1,1,0,1
622,4,1,7,-0.5423728813559322,7,baby,1,2,0,1,1
623,4,1,7,-0.5423728813559322,7,backpack,1,3,0,1,1
624,4,2,13,-0.5254237288135594,13,start,2,1,1,0,1
625,4,2,13,-0.5254237288135594,13,baby,2,2,0,1,1
626,4,2,13,-0.5254237288135594,13,backpack,2,3,0,1,1
627,4,3,10,-0.5084745762711864,10,start,3,1,0,1,1
628,4,3,10,-0.5084745762711864,10,toothbrush,3,2,0,1,1
629,4,3,10,-0.5084745762711864,10,car,3,3,0,1,1
630,4,3,11,-0.4915254237288136,11,start,3,1,0,1,1
631,4,3,11,-0.4915254237288136,11,toothbrush,3,2,0,1,1
632,4,3,11,-0.4915254237288136,11,car,3,3,0,1,1
633,4,1,8,-0.4745762711864407,8,start,1,1,1,0,1
634,4,1,8,-0.4745762711864407,8,baby,1,2,1,0,1
635,4,1,8,-0.4745762711864407,8,backpack,1,3,0,1,1
636,4,3,12,-0.4576271186440678,12,start,3,1,0,1,1
637,4,3,12,-0.4576271186440678,12,toothbrush,3,2,0,1,1
638,4,3,12,-0.4576271186440678,12,car,3,3,0,1,1
639,4,1,9,-0.4406779661016949,9,start,1,1,1,0,1
640,4,1,9,-0.4406779661016949,9,toothbrush,1,2,0,1,1
641,4,1,9,-0.4406779661016949,9,backpack,1,3,0,1,1
642,4,3,13,-0.423728813559322,13,start,3,1,0,1,1
643,4,3,13,-0.423728813559322,13,toothbrush,3,2,0,1,1
644,4,3,13,-0.423728813559322,13,car,3,3,0,1,1
645,4,3,14,-0.4067796610169492,14,start,3,1,0,1,1
646,4,3,14,-0.4067796610169492,14,toothbrush,3,2,0,1,1
647,4,3,14,-0.4067796610169492,14,car,3,3,0,1,1
648,4,1,10,-0.3898305084745763,10,start,1,1,1,0,1
649,4,1,10,-0.3898305084745763,10,baby,1,2,1,0,1
650,4,1,10,-0.3898305084745763,10,backpack,1,3,0,1,1
651,4,2,14,-0.3728813559322034,14,start,2,1,1,0,1
652,4,2,14,-0.3728813559322034,14,baby,2,2,0,1,1
653,4,2,14,-0.3728813559322034,14,backpack,2,3,0,1,1
654,4,1,11,-0.3559322033898305,11,start,1,1,1,0,1
655,4,1,11,-0.3559322033898305,11,toothbrush,1,2,0,1,1
656,4,1,11,-0.3559322033898305,11,backpack,1,3,0,1,1
657,4,3,15,-0.3389830508474576,15,start,3,1,0,1,1
658,4,3,15,-0.3389830508474576,15,toothbrush,3,2,0,1,1
659,4,3,15,-0.3389830508474576,15,car,3,3,0,1,1
660,4,3,16,-0.3220338983050847,16,start,3,1,0,1,1
661,4,3,16,-0.3220338983050847,16,toothbrush,3,2,0,1,1
662,4,3,16,-0.3220338983050847,16,car,3,3,0,1,1
663,4,3,17,-0.3050847457627119,17,start,3,1,0,1,1
664,4,3,17,-0.3050847457627119,17,toothbrush,3,2,0,1,1
665,4,3,17,-0.3050847457627119,17,car,3,3,0,1,1
666,4,2,15,-0.288135593220339,15,start,2,1,1,0,1
667,4,2,15,-0.288135593220339,15,toothbrush,2,2,0,1,1
668,4,2,15,-0.288135593220339,15,backpack,2,3,0,1,1
669,4,1,12,-0.2711864406779661,12,start,1,1,1,0,1
670,4,1,12,-0.2711864406779661,12,toothbrush,1,2,0,1,1
671,4,1,12,-0.2711864406779661,12,backpack,1,3,0,1,1
672,4,1,13,-0.2542372881355932,13,start,1,1,1,0,1
673,4,1,13,-0.2542372881355932,13,baby,1,2,1,0,1
674,4,1,13,-0.2542372881355932,13,backpack,1,3,0,1,1
675,4,1,14,-0.2372881355932203,14,start,1,1,1,0,1
676,4,1,14,-0.2372881355932203,14,baby,1,2,1,0,1
677,4,1,14,-0.2372881355932203,14,backpack,1,3,0,1,1
678,4,3,18,-0.2203389830508474,18,start,3,1,0,1,1
679,4,3,18,-0.2203389830508474,18,toothbrush,3,2,0,1,1
680,4,3,18,-0.2203389830508474,18,car,3,3,0,1,1
681,4,1,15,-0.2033898305084746,15,start,1,1,1,0,1
682,4,1,15,-0.2033898305084746,15,baby,1,2,1,0,1
683,4,1,15,-0.2033898305084746,15,backpack,1,3,0,1,1
684,4,1,16,-0.1864406779661017,16,start,1,1,1,0,1
685,4,1,16,-0.1864406779661017,16,baby,1,2,1,0,1
686,4,1,16,-0.1864406779661017,16,backpack,1,3,0,1,1
687,4,2,16,-0.1694915254237288,16,start,2,1,1,0,1
688,4,2,16,-0.1694915254237288,16,baby,2,2,0,1,1
689,4,2,16,-0.1694915254237288,16,backpack,2,3,0,1,1
690,4,2,17,-0.1525423728813559,17,start,2,1,1,0,1
691,4,2,17,-0.1525423728813559,17,toothbrush,2,2,0,1,1
692,4,2,17,-0.1525423728813559,17,backpack,2,3,0,1,1
693,4,1,17,-0.135593220338983,17,start,1,1,1,0,1
694,4,1,17,-0.135593220338983,17,toothbrush,1,2,0,1,1
695,4,1,17,-0.135593220338983,17,backpack,1,3,0,1,1
696,4,2,18,-0.1186440677966101,18,start,2,1,1,0,1
697,4,2,18,-0.1186440677966101,18,baby,2,2,0,1,1
698,4,2,18,-0.1186440677966101,18,backpack,2,3,0,1,1
699,4,2,19,-0.1016949152542373,19,start,2,1,1,0,1
700,4,2,19,-0.1016949152542373,19,toothbrush,2,2,0,1,1
701,4,2,19,-0.1016949152542373,19,backpack,2,3,0,1,1
702,4,2,20,-0.0847457627118644,20,start,2,1,1,0,1
703,4,2,20,-0.0847457627118644,20,baby,2,2,0,1,1
704,4,2,20,-0.0847457627118644,20,backpack,2,3,0,1,1
705,4,1,18,-0.0677966101694915,18,start,1,1,1,0,1
706,4,1,18,-0.0677966101694915,18,baby,1,2,1,0,1
707,4,1,18,-0.0677966101694915,18,backpack,1,3,0,1,1
708,4,1,19,-0.0508474576271186,19,start,1,1,1,0,1
709,4,1,19,-0.0508474576271186,19,toothbrush,1,2,0,1,1
710,4,1,19,-0.0508474576271186,19,backpack,1,3,0,1,1
711,4,1,20,-0.0338983050847457,20,start,1,1,1,0,1
712,4,1,20,-0.0338983050847457,20,baby,1,2,1,0,1
713,4,1,20,-0.0338983050847457,20,backpack,1,3,0,1,1
714,4,3,19,-0.0169491525423728,19,start,3,1,0,1,1
715,4,3,19,-0.0169491525423728,19,toothbrush,3,2,0,1,1
716,4,3,19,-0.0169491525423728,19,car,3,3,0,1,1
717,4,3,20,0.0,20,start,3,1,0,1,1
718,4,3,20,0.0,20,toothbrush,3,2,0,1,1
719,4,3,20,0.0,20,car,3,3,0,1,1
720,5,2,1,-1.0,1,start,2,1,0,1,1
721,5,2,1,-1.0,1,baby,2,2,0,1,1
722,5,2,1,-1.0,1,backpack,2,3,0,1,1
723,5,3,1,-0.9830508474576272,1,start,3,1,0,1,1
724,5,3,1,-0.9830508474576272,1,toothbrush,3,2,0,1,1
725,5,3,1,-0.9830508474576272,1,car,3,3,0,1,1
726,5,3,2,-0.9661016949152542,2,start,3,1,0,1,1
727,5,3,2,-0.9661016949152542,2,toothbrush,3,2,0,1,1
728,5,3,2,-0.9661016949152542,2,car,3,3,0,1,1
729,5,1,1,-0.9491525423728814,1,start,1,1,1,0,1
730,5,1,1,-0.9491525423728814,1,toothbrush,1,2,1,0,1
731,5,1,1,-0.9491525423728814,1,car,1,3,0,1,1
732,5,2,2,-0.9322033898305084,2,start,2,1,0,1,1
733,5,2,2,-0.9322033898305084,2,baby,2,2,0,1,1
734,5,2,2,-0.9322033898305084,2,backpack,2,3,0,1,1
735,5,2,3,-0.9152542372881356,3,start,2,1,0,1,1
736,5,2,3,-0.9152542372881356,3,toothbrush,2,2,0,1,1
737,5,2,3,-0.9152542372881356,3,backpack,2,3,0,1,1
738,5,1,2,-0.8983050847457628,2,start,1,1,1,0,1
739,5,1,2,-0.8983050847457628,2,baby,1,2,1,0,1
740,5,1,2,-0.8983050847457628,2,backpack,1,3,0,1,1
741,5,3,3,-0.8813559322033898,3,start,3,1,0,1,1
742,5,3,3,-0.8813559322033898,3,toothbrush,3,2,0,1,1
743,5,3,3,-0.8813559322033898,3,car,3,3,0,1,1
744,5,1,3,-0.864406779661017,3,start,1,1,1,0,1
745,5,1,3,-0.864406779661017,3,toothbrush,1,2,1,0,1
746,5,1,3,-0.864406779661017,3,backpack,1,3,0,1,1
747,5,2,4,-0.847457627118644,4,start,2,1,0,1,1
748,5,2,4,-0.847457627118644,4,baby,2,2,0,1,1
749,5,2,4,-0.847457627118644,4,backpack,2,3,0,1,1
750,5,2,5,-0.8305084745762712,5,start,2,1,0,1,1
751,5,2,5,-0.8305084745762712,5,toothbrush,2,2,0,1,1
752,5,2,5,-0.8305084745762712,5,backpack,2,3,0,1,1
753,5,1,4,-0.8135593220338984,4,start,1,1,1,0,1
754,5,1,4,-0.8135593220338984,4,baby,1,2,1,0,1
755,5,1,4,-0.8135593220338984,4,backpack,1,3,0,1,1
756,5,3,4,-0.7966101694915254,4,start,3,1,0,1,1
757,5,3,4,-0.7966101694915254,4,toothbrush,3,2,0,1,1
758,5,3,4,-0.7966101694915254,4,car,3,3,0,1,1
759,5,3,5,-0.7796610169491526,5,start,3,1,1,0,1
760,5,3,5,-0.7796610169491526,5,toothbrush,3,2,0,1,1
761,5,3,5,-0.7796610169491526,5,car,3,3,0,1,1
762,5,1,5,-0.7627118644067796,5,start,1,1,1,0,1
763,5,1,5,-0.7627118644067796,5,toothbrush,1,2,1,0,1
764,5,1,5,-0.7627118644067796,5,backpack,1,3,0,1,1
765,5,1,6,-0.7457627118644068,6,start,1,1,1,0,1
766,5,1,6,-0.7457627118644068,6,toothbrush,1,2,1,0,1
767,5,1,6,-0.7457627118644068,6,backpack,1,3,0,1,1
768,5,1,7,-0.7288135593220338,7,start,1,1,1,0,1
769,5,1,7,-0.7288135593220338,7,baby,1,2,1,0,1
770,5,1,7,-0.7288135593220338,7,backpack,1,3,0,1,1
771,5,2,6,-0.711864406779661,6,start,2,1,0,1,1
772,5,2,6,-0.711864406779661,6,baby,2,2,0,1,1
773,5,2,6,-0.711864406779661,6,backpack,2,3,0,1,1
774,5,2,7,-0.6949152542372882,7,start,2,1,0,1,1
775,5,2,7,-0.6949152542372882,7,toothbrush,2,2,0,1,1
776,5,2,7,-0.6949152542372882,7,backpack,2,3,0,1,1
777,5,2,8,-0.6779661016949152,8,start,2,1,0,1,1
778,5,2,8,-0.6779661016949152,8,baby,2,2,0,1,1
779,5,2,8,-0.6779661016949152,8,backpack,2,3,0,1,1
780,5,1,8,-0.6610169491525424,8,start,1,1,1,0,1
781,5,1,8,-0.6610169491525424,8,toothbrush,1,2,1,0,1
782,5,1,8,-0.6610169491525424,8,backpack,1,3,0,1,1
783,5,2,9,-0.6440677966101694,9,start,2,1,0,1,1
784,5,2,9,-0.6440677966101694,9,toothbrush,2,2,0,1,1
785,5,2,9,-0.6440677966101694,9,backpack,2,3,0,1,1
786,5,2,10,-0.6271186440677966,10,start,2,1,0,1,1
787,5,2,10,-0.6271186440677966,10,baby,2,2,0,1,1
788,5,2,10,-0.6271186440677966,10,backpack,2,3,0,1,1
789,5,3,6,-0.6101694915254238,6,start,3,1,0,1,1
790,5,3,6,-0.6101694915254238,6,toothbrush,3,2,0,1,1
791,5,3,6,-0.6101694915254238,6,car,3,3,0,1,1
792,5,3,7,-0.5932203389830508,7,start,3,1,0,1,1
793,5,3,7,-0.5932203389830508,7,toothbrush,3,2,0,1,1
794,5,3,7,-0.5932203389830508,7,car,3,3,0,1,1
795,5,3,8,-0.576271186440678,8,start,3,1,0,1,1
796,5,3,8,-0.576271186440678,8,toothbrush,3,2,0,1,1
797,5,3,8,-0.576271186440678,8,car,3,3,0,1,1
798,5,1,9,-0.559322033898305,9,start,1,1,1,0,1
799,5,1,9,-0.559322033898305,9,toothbrush,1,2,1,0,1
800,5,1,9,-0.559322033898305,9,backpack,1,3,0,1,1
801,5,3,9,-0.5423728813559322,9,start,3,1,0,1,1
802,5,3,9,-0.5423728813559322,9,toothbrush,3,2,0,1,1
803,5,3,9,-0.5423728813559322,9,car,3,3,0,1,1
804,5,1,10,-0.5254237288135594,10,start,1,1,1,0,1
805,5,1,10,-0.5254237288135594,10,toothbrush,1,2,1,0,1
806,5,1,10,-0.5254237288135594,10,backpack,1,3,0,1,1
807,5,3,10,-0.5084745762711864,10,start,3,1,0,1,1
808,5,3,10,-0.5084745762711864,10,toothbrush,3,2,0,1,1
809,5,3,10,-0.5084745762711864,10,car,3,3,0,1,1
810,5,3,11,-0.4915254237288136,11,start,3,1,0,1,1
811,5,3,11,-0.4915254237288136,11,toothbrush,3,2,0,1,1
812,5,3,11,-0.4915254237288136,11,car,3,3,0,1,1
813,5,2,11,-0.4745762711864407,11,start,2,1,0,1,1
814,5,2,11,-0.4745762711864407,11,toothbrush,2,2,0,1,1
815,5,2,11,-0.4745762711864407,11,backpack,2,3,0,1,1
816,5,1,11,-0.4576271186440678,11,start,1,1,1,0,1
817,5,1,11,-0.4576271186440678,11,toothbrush,1,2,1,0,1
818,5,1,11,-0.4576271186440678,11,backpack,1,3,0,1,1
819,5,1,12,-0.4406779661016949,12,start,1,1,1,0,1
820,5,1,12,-0.4406779661016949,12,baby,1,2,0,1,1
821,5,1,12,-0.4406779661016949,12,backpack,1,3,0,1,1
822,5,2,12,-0.423728813559322,12,start,2,1,0,1,1
823,5,2,12,-0.423728813559322,12,baby,2,2,0,1,1
824,5,2,12,-0.423728813559322,12,backpack,2,3,0,1,1
825,5,1,13,-0.4067796610169492,13,start,1,1,1,0,1
826,5,1,13,-0.4067796610169492,13,baby,1,2,0,1,1
827,5,1,13,-0.4067796610169492,13,backpack,1,3,0,1,1
828,5,3,12,-0.3898305084745763,12,start,3,1,0,1,1
829,5,3,12,-0.3898305084745763,12,toothbrush,3,2,0,1,1
830,5,3,12,-0.3898305084745763,12,car,3,3,0,1,1
831,5,1,14,-0.3728813559322034,14,start,1,1,1,0,1
832,5,1,14,-0.3728813559322034,14,baby,1,2,0,1,1
833,5,1,14,-0.3728813559322034,14,backpack,1,3,0,1,1
834,5,3,13,-0.3559322033898305,13,start,3,1,0,1,1
835,5,3,13,-0.3559322033898305,13,toothbrush,3,2,0,1,1
836,5,3,13,-0.3559322033898305,13,car,3,3,0,1,1
837,5,2,13,-0.3389830508474576,13,start,2,1,0,1,1
838,5,2,13,-0.3389830508474576,13,baby,2,2,0,1,1
